date,revenue
2020-07-01,988.5821830749875
2020-07-02,1045.831133538817
2020-07-03,1028.4066118365756
2020-07-04,1053.5059358466433
2020-07-05,999.918777029894
2020-07-06,949.5770103656577
2020-07-07,948.1677517856097
2020-07-08,1050.4728379669377
2020-07-09,1064.3874438605194
2020-07-10,1010.1933422842493
2020-07-11,995.9726364526839
2020-07-12,1038.300072680503
2020-07-13,953.134710855968
2020-07-14,962.4057171943045
2020-07-15,1020.2798038406712
2020-07-16,1000.8743185512326
2020-07-17,1015.4602626811252
2020-07-18,1002.599969131028
2020-07-19,1004.6189803772047
2020-07-20,1028.6055371566842
2020-07-21,992.000074970032
2020-07-22,1020.3331637983057
2020-07-23,951.2423092060897
2020-07-24,1014.1873666248239
2020-07-25,982.2413479779775
2020-07-26,957.962352100528
2020-07-27,960.07151030941
2020-07-28,979.2938245419554
2020-07-29,1028.5270762706805
2020-07-30,972.9906907048335
2020-07-31,1016.6028634605599
2020-08-01,993.0481730867563
2020-08-02,984.7315510823782
2020-08-03,1016.5338160764109
2020-08-04,1005.4959908730973
2020-08-05,1041.2069432232822
2020-08-06,1008.1823018595232
2020-08-07,994.8406403326062
2020-08-08,1000.8924915803485
2020-08-09,1001.8716476513731
2020-08-10,991.7832820708841
2020-08-11,956.8558855959785
2020-08-12,1003.8346934488361
2020-08-13,1019.6993221411874
2020-08-14,1091.278139808745
2020-08-15,1063.948594425214
2020-08-16,969.0344433964722
2020-08-17,977.8995804707973
2020-08-18,945.5192677078695
2020-08-19,983.4337895810954
2020-08-20,1022.3556223447306
2020-08-21,1051.9645273093745
2020-08-22,985.8057409544549
2020-08-23,975.0423507112027
2020-08-24,922.137410425113
2020-08-25,984.5775501466321
2020-08-26,969.3175676442128
2020-08-27,997.039289416038
2020-08-28,989.5180953376998
2020-08-29,1004.8853794591865
2020-08-30,941.9698921725376
2020-08-31,942.579723955543
2020-09-01,1053.3699411238285
2020-09-02,962.6023225617789
2020-09-03,980.053904883381
2020-09-04,1070.9663245323668
2020-09-05,1094.9002711639757
2020-09-06,959.5897450484766
2020-09-07,975.5786126136318
2020-09-08,999.7741942911948
2020-09-09,1053.1209293321676
2020-09-10,983.3867598841734
2020-09-11,1008.535583304464
2020-09-12,1031.1033833686156
2020-09-13,1007.8147261472353
2020-09-14,975.3763991803696
2020-09-15,985.547838827498
2020-09-16,960.0481257489
2020-09-17,1005.8822599177804
2020-09-18,1007.9372939824588
2020-09-19,1014.7833527755508
2020-09-20,978.1469273486662
2020-09-21,1000.8422369936269
2020-09-22,1019.9790022975743
2020-09-23,1005.9928798300541
2020-09-24,1023.6151644889965
2020-09-25,1017.5585791100635
2020-09-26,1007.855787879506
2020-09-27,973.1950029069516
2020-09-28,996.2259091674721
2020-09-29,986.7139298105751
2020-09-30,1064.160049267918
2020-10-01,1060.2981193112778
2020-10-02,1027.5743152594223
2020-10-03,984.9965397959204
2020-10-04,961.5043997537343
2020-10-05,1022.5003699099386
2020-10-06,997.5500045173936
2020-10-07,1015.8043021017481
2020-10-08,960.7948926277944
2020-10-09,1043.8570731294728
2020-10-10,1021.5558662331943
2020-10-11,961.5988233808024
2020-10-12,972.655337093774
2020-10-13,997.6140438936751
2020-10-14,1003.0090039506867
2020-10-15,1004.4023366629137
2020-10-16,1012.9642706407485
2020-10-17,1000.3989347405571
2020-10-18,999.5236192763107
2020-10-19,1030.9808405070676
2020-10-20,912.7377745350404
2020-10-21,994.3644920647096
2020-10-22,1018.4978448781942
2020-10-23,1024.9837383733404
2020-10-24,996.8358186471246
2020-10-25,942.2800904388795
2020-10-26,996.710945828696
2020-10-27,1041.5930341879048
2020-10-28,955.4891578525156
2020-10-29,1039.152312647966
2020-10-30,1006.2831619890407
2020-10-31,1006.188525711898
2020-11-01,963.429788592118
2020-11-02,976.8723961465963
2020-11-03,1028.8088656039483
2020-11-04,1019.0196572596315
2020-11-05,1065.2418203993186
2020-11-06,1051.496275352058
2020-11-07,1021.2358564546511
2020-11-08,1047.3697796982703
2020-11-09,1000.1108760794218
2020-11-10,1014.6821730668911
2020-11-11,992.6778713939586
2020-11-12,1015.3038467127968
2020-11-13,995.2862039837191
2020-11-14,1037.785774124609
2020-11-15,959.7376352197912
2020-11-16,1010.4465915898026
2020-11-17,984.1579960378249
2020-11-18,1036.7474128040192
2020-11-19,1035.8685418989583
2020-11-20,1070.8633034121315
2020-11-21,1030.056496820923
2020-11-22,947.96053624364
2020-11-23,985.0024861303265
2020-11-24,954.752311985135
2020-11-25,986.0966047290118
2020-11-26,1058.7143252353217
2020-11-27,1035.4049330096582
2020-11-28,987.2003432294007
2020-11-29,964.7452229200248
2020-11-30,988.0295441035605
2020-12-01,953.4507232815454
2020-12-02,981.5457916781023
2020-12-03,1022.7727563835573
2020-12-04,1050.9732797659283
2020-12-05,1026.4661002534974
2020-12-06,926.4530586552935
2020-12-07,996.2120831881805
2020-12-08,992.143534959957
2020-12-09,1014.1317085611812
2020-12-10,1061.9337626865565
2020-12-11,954.451770378585
2020-12-12,990.5051533310306
2020-12-13,1012.9539335970373
2020-12-14,939.6682493336546
2020-12-15,1034.2959992045846
2020-12-16,1012.800698381019
2020-12-17,1038.8799918123223
2020-12-18,999.2556088370737
2020-12-19,1032.6861667857495
2020-12-20,1027.3158905929074
2020-12-21,994.1374219213877
2020-12-22,997.0845545439406
2020-12-23,1009.8952971784514
2020-12-24,987.617114294839
2020-12-25,1011.9930582755168
2020-12-26,1003.7325801131927
2020-12-27,1006.7985598438421
2020-12-28,1017.1808087245815
2020-12-29,958.3314453036273
2020-12-30,998.0697290904121
2020-12-31,1057.99613866679
2021-01-01,994.1462718183504
2021-01-02,983.6757555680534
2021-01-03,1001.4009296681726
2021-01-04,1012.5526370318322
2021-01-05,990.465309429799
2021-01-06,1041.7238177131096
2021-01-07,1039.2912917140159
2021-01-08,1041.7435206894293
2021-01-09,1025.0017511264862
2021-01-10,1065.1963369236196
2021-01-11,981.1012306512913
2021-01-12,930.0518590009837
2021-01-13,1050.0176308455148
2021-01-14,999.8914893083156
2021-01-15,1019.7603320130183
2021-01-16,1047.6997766325794
2021-01-17,947.3339576814689
2021-01-18,949.7416648940886
2021-01-19,942.1541896494138
2021-01-20,978.1009112992374
2021-01-21,1026.8465704175298
2021-01-22,1032.2845539671105
2021-01-23,1016.7364814666206
2021-01-24,953.0537673964659
2021-01-25,918.0229782182935
2021-01-26,991.8581353246913
2021-01-27,987.8067189908497
2021-01-28,1027.4740453885188
2021-01-29,1037.6525274693656
2021-01-30,1012.6304990485239
2021-01-31,1018.2757364745121
2021-02-01,994.2374225407248
2021-02-02,1006.1644689310235
2021-02-03,980.8548021139029
2021-02-04,1008.3391298220765
2021-02-05,1022.5322015824363
2021-02-06,1033.1341103492862
2021-02-07,983.6945087465003
2021-02-08,1003.0310989892359
2021-02-09,982.322364005518
2021-02-10,998.5037349801561
2021-02-11,1038.6480434977427
2021-02-12,956.8721075511028
2021-02-13,969.6590862445204
2021-02-14,951.0761819899523
2021-02-15,917.4225977218234
2021-02-16,969.9845945583238
2021-02-17,1024.548016991832
2021-02-18,1005.2509502455428
2021-02-19,1022.632621140983
2021-02-20,1041.2647809880866
2021-02-21,1035.4073278812673
2021-02-22,985.3919432754884
2021-02-23,1030.9751044500615
2021-02-24,1004.8637997530235
2021-02-25,988.7105255221965
2021-02-26,998.9019081167653
2021-02-27,964.2071607098134
2021-02-28,968.9677283012273
2021-03-01,976.7605806750399
2021-03-02,1014.5100783443373
2021-03-03,1053.7580949349795
2021-03-04,972.4020267757088
2021-03-05,1028.5537427305248
2021-03-06,977.4419379120374
2021-03-07,1009.8876565671325
2021-03-08,983.6034817966408
2021-03-09,935.5103529875537
2021-03-10,1030.018909747054
2021-03-11,995.7524508527584
2021-03-12,1000.7869115315209
2021-03-13,976.6006837480729
2021-03-14,976.05324561261
2021-03-15,1000.4077945381204
2021-03-16,984.7951975348873
2021-03-17,1012.0648600684736
2021-03-18,1024.795127854886
2021-03-19,1056.4587683485724
2021-03-20,998.4446715608319
2021-03-21,951.4110094078651
2021-03-22,1019.6227538144321
2021-03-23,980.5628826000616
2021-03-24,1035.677773337321
2021-03-25,1025.4737856324946
2021-03-26,1012.9397927766271
2021-03-27,1019.2265329081523
2021-03-28,1054.2821207170261
2021-03-29,1049.9504971888853
2021-03-30,992.6239618169624
2021-03-31,1007.0807177995126
2021-04-01,1046.2946769610119
2021-04-02,991.5390876997069
2021-04-03,1018.7903672653115
2021-04-04,995.010858474621
2021-04-05,997.0933276609991
2021-04-06,965.5764635844971
2021-04-07,954.6229752007309
2021-04-08,951.8529691572813
2021-04-09,983.4223952930392
2021-04-10,995.0729975385841
2021-04-11,987.0259963137743
2021-04-12,1045.8280161901585
2021-04-13,1023.7923288601986
2021-04-14,973.4822665097508
2021-04-15,1024.508725810549
2021-04-16,1004.7665715922176
2021-04-17,1000.3373409455608
2021-04-18,1001.416513395698
2021-04-19,1006.3212148265346
2021-04-20,980.469773246459
2021-04-21,1034.29554598203
2021-04-22,979.8543254527482
2021-04-23,1017.2040905535956
2021-04-24,1086.8334678846388
2021-04-25,1002.5841361919959
2021-04-26,1030.7775165154578
2021-04-27,993.4281331081761
2021-04-28,1019.8383128598938
2021-04-29,1012.4439764052398
2021-04-30,1011.9366912478013
2021-05-01,985.5537841850007
2021-05-02,1008.8357846819638
2021-05-03,962.2699656416997
2021-05-04,1010.685084852382
2021-05-05,1035.0086101333768
2021-05-06,1025.1784144541373
2021-05-07,1008.4964566760568
2021-05-08,1022.5922234660238
2021-05-09,986.7015522468442
2021-05-10,1015.9174950812271
2021-05-11,935.8103452365257
2021-05-12,992.4167789564408
2021-05-13,954.4931123833003
2021-05-14,972.2670937759112
2021-05-15,1049.9241229811812
2021-05-16,1022.8522933723875
2021-05-17,966.3016743187289
2021-05-18,945.7124240817523
2021-05-19,913.5841348647502
2021-05-20,997.9476069990409
2021-05-21,1089.7663690501495
2021-05-22,1022.0897842306729
2021-05-23,979.2445753317518
2021-05-24,1001.8734876022818
2021-05-25,943.9937771731462
2021-05-26,993.6352991190703
2021-05-27,1017.2717964274924
2021-05-28,1014.6058991280959
2021-05-29,1032.8024397374663
2021-05-30,1006.4061007003183
2021-05-31,1008.0058618605127
2021-06-01,970.2063592960566
2021-06-02,1029.5244622523155
2021-06-03,1063.1905806657403
2021-06-04,988.1194330931851
2021-06-05,982.4823864153266
2021-06-06,1036.1752740028442
2021-06-07,982.2507617164209
2021-06-08,1033.0071695249762
2021-06-09,989.3489286432341
2021-06-10,1058.0088395251416
2021-06-11,1021.203493186891
2021-06-12,1016.8951207864444
2021-06-13,1043.0782845633344
2021-06-14,977.1729669939476
2021-06-15,962.6938648852301
2021-06-16,989.2030737591494
2021-06-17,1027.9624907563143
2021-06-18,970.3211465173118
2021-06-19,1028.3073831662966
2021-06-20,980.0086043847045
2021-06-21,1022.4954611392795
2021-06-22,919.1347186159652
2021-06-23,979.0980267468748
2021-06-24,963.8334276999971
2021-06-25,992.5420346918089
2021-06-26,1016.6482331200325
2021-06-27,990.8299451497446
2021-06-28,980.4947542488321
2021-06-29,986.2219816215778
2021-06-30,1008.8316472185986
2021-07-01,984.2063909787272
2021-07-02,1038.5694079096988
2021-07-03,1029.1332351983283
2021-07-04,1007.7928820429198
2021-07-05,1004.8270845998106
2021-07-06,999.9250677872392
2021-07-07,1063.8171990819312
2021-07-08,1011.8846471054449
2021-07-09,1008.1864221326902
2021-07-10,986.6824286760427
2021-07-11,965.3088637959011
2021-07-12,950.8319276892404
2021-07-13,964.4036083660521
2021-07-14,1000.6795885504375
2021-07-15,1024.561326091952
2021-07-16,1018.9681804392923
2021-07-17,986.3571977638723
2021-07-18,1023.3172808338363
2021-07-19,1010.3834614863013
2021-07-20,986.313078540319
2021-07-21,983.2475156600581
2021-07-22,1031.0203098619143
2021-07-23,1023.1081263073107
2021-07-24,965.9144383043116
2021-07-25,994.3073362337054
2021-07-26,996.097155679504
2021-07-27,964.1466841683467
2021-07-28,1008.5653017851224
2021-07-29,970.9577976792859
2021-07-30,1057.5895016830925
2021-07-31,1046.8317556385455
2021-08-01,988.8062238841474
2021-08-02,999.1747114524449
2021-08-03,918.8748687889828
2021-08-04,968.2145701920405
2021-08-05,1005.8241046324565
2021-08-06,985.3749280399218
2021-08-07,1030.860150565684
2021-08-08,1056.3356398356764
2021-08-09,953.0076397343937
2021-08-10,966.0836256404231
2021-08-11,1010.0034510492981
2021-08-12,1063.0059566920088
2021-08-13,980.9026893065302
2021-08-14,1016.9343397559715
2021-08-15,1051.0907094376303
2021-08-16,938.7883068718947
2021-08-17,952.8104515576048
2021-08-18,990.2668018061746
2021-08-19,999.0898198513577
2021-08-20,1041.9869573153371
2021-08-21,1016.7480476813886
2021-08-22,943.2378821239733
2021-08-23,1003.8383934042972
2021-08-24,973.95136114231
2021-08-25,1041.2434165082366
2021-08-26,995.9148461439132
2021-08-27,998.5454601896603
2021-08-28,1025.7672044108997
2021-08-29,1019.4095383833456
2021-08-30,1001.8540622353587
2021-08-31,940.7446082414351
2021-09-01,1019.1860331978467
2021-09-02,983.7482306867886
2021-09-03,1024.7372020303753
2021-09-04,966.8562230247921
2021-09-05,1009.9464083395297
2021-09-06,964.2481141880515
2021-09-07,952.8684882551636
2021-09-08,1024.4946040944726
2021-09-09,1022.0618078873231
2021-09-10,999.2946146409406
2021-09-11,1053.1386215573948
2021-09-12,983.3721712661443
2021-09-13,989.4443115364008
2021-09-14,999.449931193337
2021-09-15,984.5250219761418
2021-09-16,1028.981561039018
2021-09-17,1001.7453482677859
2021-09-18,997.2891064202784
2021-09-19,1037.5060231073371
2021-09-20,957.2984997418998
2021-09-21,919.0341178350951
2021-09-22,1051.4781098503568
2021-09-23,1091.36231081523
2021-09-24,1005.6258407192472
2021-09-25,951.5681148681577
2021-09-26,987.3472246273587
2021-09-27,979.9643928220528
2021-09-28,985.7548125323119
2021-09-29,969.783358742344
2021-09-30,1032.3043065113143
2021-10-01,1033.5541399413103
2021-10-02,964.8760874921845
2021-10-03,1017.6726458640825
2021-10-04,1050.1666307756493
2021-10-05,996.6463377360913
2021-10-06,993.1002451379441
2021-10-07,1010.6923758047951
2021-10-08,1036.3116216917842
2021-10-09,957.8231079215474
2021-10-10,1001.6634650025567
2021-10-11,976.9071628333884
2021-10-12,1046.9572781516606
2021-10-13,998.0298179858502
2021-10-14,1065.024100570605
2021-10-15,984.7766977492669
2021-10-16,1027.3960310908465
2021-10-17,1006.3487518269733
2021-10-18,962.5846638813292
2021-10-19,996.8794112020882
2021-10-20,1039.6655651049484
2021-10-21,1005.3087211084222
2021-10-22,967.1650392076347
2021-10-23,1009.2863712924396
2021-10-24,969.7290510694613
2021-10-25,978.4208531573564
2021-10-26,989.1448946724263
2021-10-27,952.1554335195345
2021-10-28,966.5877220573999
2021-10-29,1032.4209237484934
2021-10-30,994.1666952016728
2021-10-31,919.8944136586201
2021-11-01,1012.271402415517
2021-11-02,999.7986204212058
2021-11-03,981.9437552789052
2021-11-04,975.5875659052726
2021-11-05,1043.0681555721578
2021-11-06,1020.3637747635764
2021-11-07,1068.3498123937595
2021-11-08,1001.366739279021
2021-11-09,1003.2936220008388
2021-11-10,998.3871620967441
2021-11-11,1039.6307482530444
2021-11-12,1036.781474720172
2021-11-13,1047.4700063437197
2021-11-14,981.2670563541175
2021-11-15,975.7338571289538
2021-11-16,977.3244326356198
2021-11-17,1027.1540516353703
2021-11-18,1060.1137054459225
2021-11-19,1004.2987038882485
2021-11-20,997.2100442529714
2021-11-21,1006.3640606293304
2021-11-22,981.4582363168856
2021-11-23,1020.2941373571758
2021-11-24,935.9116812814273
2021-11-25,990.3963208295136
2021-11-26,994.6264286638842
2021-11-27,940.3775757151802
2021-11-28,968.0675905821726
2021-11-29,961.411397841895
2021-11-30,985.7343881274139
2021-12-01,1036.8889767498063
2021-12-02,1007.880652701299
2021-12-03,987.2095070745929
2021-12-04,1008.3146198503589
2021-12-05,1028.4869525564789
2021-12-06,959.6223168338253
2021-12-07,964.4852812453363
2021-12-08,1020.2914687782264
2021-12-09,1008.621388765097
2021-12-10,1037.5934594040116
2021-12-11,1009.6488523329045
2021-12-12,1018.0966533559242
2021-12-13,957.8837378960533
2021-12-14,991.4749882393315
2021-12-15,997.2492995691048
2021-12-16,978.825744513897
2021-12-17,971.2995802466667
2021-12-18,1030.6657271450038
2021-12-19,986.5531724466982
2021-12-20,958.3026728678527
2021-12-21,988.9871596552794
2021-12-22,1037.4455657204783
2021-12-23,946.915336875862
2021-12-24,973.3397579856277
2021-12-25,982.441662829906
2021-12-26,1040.9521099148478
2021-12-27,997.4836908048516
2021-12-28,1014.927044976816
2021-12-29,969.4351724262118
2021-12-30,981.7863959789036
