date,revenue
2020-03-09,979.4060028446752
2020-03-10,946.7516355091161
2020-03-11,971.2156838331036
2020-03-12,1057.0187875466288
2020-03-13,1087.520176918102
2020-03-14,1104.7464111144448
2020-03-15,1000.7329128917727
2020-03-16,974.5314764852063
2020-03-17,938.4542194363701
2020-03-18,1046.426984553836
2020-03-19,1148.4626679451696
2020-03-20,1121.5254642321704
2020-03-21,1106.2271357896268
2020-03-22,964.0153290349125
2020-03-23,925.3545164535641
2020-03-24,944.2299570532808
2020-03-25,982.2080177205478
2020-03-26,1145.0317722860823
2020-03-27,1117.0226742080463
2020-03-28,1087.5130798481412
2020-03-29,1024.6489590335411
2020-03-30,969.3337675833147
2020-03-31,1000.0861072018362
2020-04-01,1040.5757257745277
2020-04-02,1103.0182326445952
2020-04-03,1140.0068806728627
2020-04-04,1006.0216522138546
2020-04-05,931.7560024670895
2020-04-06,884.3722281640976
2020-04-07,920.4545103731223
2020-04-08,1068.9887113361713
2020-04-09,1082.4091954788003
2020-04-10,1128.584663516213
2020-04-11,1158.8497888010588
2020-04-12,989.7984275351732
2020-04-13,990.8829872051722
2020-04-14,927.1359677527038
2020-04-15,1042.228122106619
2020-04-16,1083.6820455012737
2020-04-17,1134.0411374231546
2020-04-18,1139.403780784626
2020-04-19,924.7456049286278
2020-04-20,979.2283909591107
2020-04-21,989.203631869811
2020-04-22,1026.2925022151599
2020-04-23,1062.3802555273796
2020-04-24,1158.099266603876
2020-04-25,1074.4137384585654
2020-04-26,1026.2454366559798
2020-04-27,962.0998160579896
2020-04-28,1060.9057963192424
2020-04-29,1047.5322186263477
2020-04-30,1087.0082736157087
2020-05-01,1166.956572965998
2020-05-02,1115.3882081103445
2020-05-03,1086.071004850267
2020-05-04,1006.2627710775467
2020-05-05,1002.1604047106717
2020-05-06,1136.1651445609778
2020-05-07,1082.2449955306606
2020-05-08,1129.505214580695
2020-05-09,1061.5595768414805
2020-05-10,1002.1211359304563
2020-05-11,899.1729014040021
2020-05-12,1019.5743990939169
2020-05-13,1055.3888651450616
2020-05-14,1071.6428335216697
2020-05-15,1114.2138371578055
2020-05-16,1127.0640662842648
2020-05-17,1067.0179544829632
2020-05-18,1071.343753366407
2020-05-19,1137.0099750535628
2020-05-20,1090.7204716637993
2020-05-21,1099.2062422452088
2020-05-22,1061.890477181617
2020-05-23,1128.2739470289475
2020-05-24,987.9645713227285
2020-05-25,954.2393457728336
2020-05-26,964.2120118002053
2020-05-27,1066.460455679181
2020-05-28,1205.4821597861849
2020-05-29,1179.84521959045
2020-05-30,1110.456632059823
2020-05-31,980.3289384469535
2020-06-01,894.7730615465999
2020-06-02,974.0014562995298
2020-06-03,1074.310872459085
2020-06-04,1244.0796439257972
2020-06-05,1182.0065172918266
2020-06-06,1171.0253494629096
2020-06-07,1010.6468461612858
2020-06-08,922.7600204609663
2020-06-09,953.5610136415781
2020-06-10,1044.238696773211
2020-06-11,1265.60663486856
2020-06-12,1137.9234572569635
2020-06-13,1167.3128340985736
2020-06-14,993.9652671838941
2020-06-15,1032.0858594255296
2020-06-16,1024.5644000584903
2020-06-17,1076.168105117095
2020-06-18,1160.6450219400303
2020-06-19,1149.7534064467127
2020-06-20,1151.1919839858597
2020-06-21,1019.8624520712058
2020-06-22,927.7269205934555
2020-06-23,944.9199730372148
2020-06-24,1096.1293958861033
2020-06-25,1245.1377110673225
2020-06-26,1193.992371896854
2020-06-27,1126.456457606261
2020-06-28,1060.402933068371
2020-06-29,1057.807295867159
2020-06-30,1023.285976821389
2020-07-01,1070.4536384583112
2020-07-02,1224.9975837497975
2020-07-03,1210.9306131412632
2020-07-04,1212.6761735115567
2020-07-05,1058.7733479493413
2020-07-06,934.7837571957926
2020-07-07,947.4088917909133
2020-07-08,1177.0463966115638
2020-07-09,1259.3664342859684
2020-07-10,1184.0168305540524
2020-07-11,1120.229007854957
2020-07-12,1126.1838407003556
2020-07-13,944.1549246796437
2020-07-14,974.580500805404
2020-07-15,1130.1663397344516
2020-07-16,1156.9528921038227
2020-07-17,1196.2366978821788
2020-07-18,1134.71622898553
2020-07-19,1073.4903535281915
2020-07-20,1073.381301847504
2020-07-21,1027.3460970982849
2020-07-22,1133.6969396638428
2020-07-23,1077.6745431952515
2020-07-24,1197.5568711216767
2020-07-25,1104.2268603971143
2020-07-26,999.1709730670653
2020-07-27,962.5995904353797
2020-07-28,1009.6106797181573
2020-07-29,1150.7951271178013
2020-07-30,1117.3635123598249
2020-07-31,1205.0243658479033
2020-08-01,1125.6799022450782
2020-08-02,1047.227971370148
2020-08-03,1060.145100047048
2020-08-04,1056.7226236033928
2020-08-05,1175.369905372136
2020-08-06,1179.4578642843067
2020-08-07,1172.1956606346473
2020-08-08,1142.1954330677313
2020-08-09,1079.236465651804
2020-08-10,1022.3358767045031
2020-08-11,979.0974481415286
2020-08-12,1116.524489081393
2020-08-13,1202.0945647537474
2020-08-14,1336.366493094879
2020-08-15,1250.730604475842
2020-08-16,1027.949458560304
2020-08-17,1002.6380407043592
2020-08-18,963.6447516613473
2020-08-19,1085.9646493018256
2020-08-20,1209.9633984263194
2020-08-21,1274.2854722625943
2020-08-22,1123.9341820245747
2020-08-23,1041.4043040848544
2020-08-24,913.1427572948851
2020-08-25,1032.1835557259506
2020-08-26,1065.8792794070196
2020-08-27,1171.2111768784973
2020-08-28,1173.6497523098037
2020-08-29,1159.1752461991268
2020-08-30,989.725206520412
2020-08-31,950.654946512268
2020-09-01,1150.2792073546113
2020-09-02,1058.1288709362968
2020-09-03,1146.3438693240694
2020-09-04,1312.8384676342482
2020-09-05,1312.641732373777
2020-09-06,1022.5332946469786
2020-09-07,1009.0947609424167
2020-09-08,1064.3946293002225
2020-09-09,1212.4348822202787
2020-09-10,1155.3402943253918
2020-09-11,1212.2288989210767
2020-09-12,1209.7552527148432
2020-09-13,1106.349929811576
2020-09-14,1012.199405220313
2020-09-15,1044.1257035273936
2020-09-16,1060.7552095814979
2020-09-17,1196.274461048069
2020-09-18,1214.6734167177349
2020-09-19,1185.996868393068
2020-09-20,1060.3452651472935
2020-09-21,1058.0841349090747
2020-09-22,1104.9526426441876
2020-09-23,1140.7714663834238
2020-09-24,1229.270968666763
2020-09-25,1234.150558597076
2020-09-26,1177.892593566328
2020-09-27,1055.533724411104
2020-09-28,1053.8319218654835
2020-09-29,1052.9525218325236
2020-09-30,1241.1584154465309
2020-10-01,1293.8508933705655
2020-10-02,1254.2851188460074
2020-10-03,1143.2355134270183
2020-10-04,1039.4910524890747
2020-10-05,1101.0643564362615
2020-10-06,1074.454313010554
2020-10-07,1164.0071701695797
2020-10-08,1131.4538488980922
2020-10-09,1284.8647152960918
2020-10-10,1207.6093908224743
2020-10-11,1043.090091867521
2020-10-12,1021.4309684093199
2020-10-13,1078.0027119710232
2020-10-14,1146.123339917809
2020-10-15,1207.5745889566247
2020-10-16,1236.818377814884
2020-10-17,1175.7895050014138
2020-10-18,1109.739751693368
2020-10-19,1122.0818074314764
2020-10-20,939.9839297066312
2020-10-21,1135.1574867745162
2020-10-22,1234.508769315427
2020-10-23,1260.2924907025376
2020-10-24,1173.2926448456903
2020-10-25,1017.7755369643172
2020-10-26,1068.4069829675232
2020-10-27,1158.184362461404
2020-10-28,1073.8069297541913
2020-10-29,1272.3745489317128
2020-10-30,1232.5665300620385
2020-10-31,1192.3221566203144
2020-11-01,1056.4667005530457
2020-11-02,1038.7844001640244
2020-11-03,1140.3190814881445
2020-11-04,1183.1327620993873
2020-11-05,1319.2987285172992
2020-11-06,1311.363385667067
2020-11-07,1220.8427078582374
2020-11-08,1199.8083523966347
2020-11-09,1080.9568667187336
2020-11-10,1120.2162605930482
2020-11-11,1142.671452323264
2020-11-12,1239.5104390397642
2020-11-13,1221.1216000531688
2020-11-14,1251.867570641498
2020-11-15,1057.1964449325037
2020-11-16,1101.6247259027011
2020-11-17,1072.7842988779396
2020-11-18,1219.5623546733634
2020-11-19,1277.2265976833658
2020-11-20,1350.5250991005234
2020-11-21,1242.4271084686898
2020-11-22,1041.009613305587
2020-11-23,1062.659550136907
2020-11-24,1027.2164921234555
2020-11-25,1138.5860078816872
2020-11-26,1318.7445699106374
2020-11-27,1294.8694817630671
2020-11-28,1174.441852482817
2020-11-29,1072.4257577662258
2020-11-30,1071.1463134256305
2020-12-01,1028.4888442841384
2020-12-02,1134.4429861301699
2020-12-03,1262.2836218243624
2020-12-04,1324.2583930235178
2020-12-05,1243.3264475229835
2020-12-06,1012.0471506583377
2020-12-07,1088.225545233331
2020-12-08,1096.4185304148261
2020-12-09,1192.194514268637
2020-12-10,1330.9936323293625
2020-12-11,1166.8308773779452
2020-12-12,1186.833202652203
2020-12-13,1159.6569422279124
2020-12-14,997.4274888091213
2020-12-15,1170.1143041558712
2020-12-16,1193.4178306350275
2020-12-17,1296.012347538971
2020-12-18,1244.945608142094
2020-12-19,1260.5765584100654
2020-12-20,1187.0352038876936
2020-12-21,1091.6511097886762
2020-12-22,1111.5368963881328
2020-12-23,1192.0171619640842
2020-12-24,1214.015885009834
2020-12-25,1269.6163572061655
2020-12-26,1215.762247289139
2020-12-27,1156.2813193059233
2020-12-28,1133.498421127333
2020-12-29,1050.3900476542763
2020-12-30,1175.749548484017
2020-12-31,1334.755925629754
2021-01-01,1243.3133797775542
2021-01-02,1185.7758730472376
2021-01-03,1150.7269356798051
2021-01-04,1129.2264683060835
2021-01-05,1107.3881545312283
2021-01-06,1251.9480295218489
2021-01-07,1307.0228473751267
2021-01-08,1326.083794562686
2021-01-09,1258.0941989779603
2021-01-10,1260.4942811055514
2021-01-11,1080.2491243385157
2021-01-12,1010.1407371498683
2021-01-13,1269.21271807586
2021-01-14,1244.7981766989612
2021-01-15,1292.8868134353336
2021-01-16,1299.3659081547842
2021-01-17,1067.4986490352978
2021-01-18,1031.4248480765116
2021-01-19,1033.7529548972536
2021-01-20,1152.7931854987296
2021-01-21,1293.164978547651
2021-01-22,1317.202183358821
2021-01-23,1251.2020828781872
2021-01-24,1080.4733318936278
2021-01-25,982.0020369501867
2021-01-26,1120.0345310227174
2021-01-27,1172.411198318082
2021-01-28,1297.652436832634
2021-01-29,1329.5904725292464
2021-01-30,1247.8004455146904
2021-01-31,1192.6182803570357
2021-02-01,1112.4677774875715
2021-02-02,1147.3200870332703
2021-02-03,1164.2663368565022
2021-02-04,1269.2025775552293
2021-02-05,1307.8315960510313
2021-02-06,1285.4147976826293
2021-02-07,1138.4245674770214
2021-02-08,1130.565571568423
2021-02-09,1111.0249121574268
2021-02-10,1197.1228916335936
2021-02-11,1323.1591003480078
2021-02-12,1201.8397726654748
2021-02-13,1183.0647575080172
2021-02-14,1087.5023562161057
2021-02-15,991.3264027894026
2021-02-16,1093.9036297454356
2021-02-17,1243.971694986385
2021-02-18,1270.9389449276707
2021-02-19,1314.8822953152758
2021-02-20,1305.8492487472918
2021-02-21,1231.4959327016281
2021-02-22,1108.05031204551
2021-02-23,1198.9961462316664
2021-02-24,1214.6063329217068
2021-02-25,1246.8132370554285
2021-02-26,1278.7727736082456
2021-02-27,1180.8615482835082
2021-02-28,1124.2049334015628
2021-03-01,1097.1063743780971
2021-03-02,1174.9961027221252
2021-03-03,1299.5384915582986
2021-03-04,1223.0740724779482
2021-03-05,1331.6341646311776
2021-03-06,1206.3611769538793
2021-03-07,1195.8464805114024
2021-03-08,1111.9528762474317
2021-03-09,1046.7715604608209
2021-03-10,1263.4148495784214
2021-03-11,1265.4331126063657
2021-03-12,1288.7977792995057
2021-03-13,1208.4007533472732
2021-03-14,1142.8974622538665
2021-03-15,1143.4017308165644
2021-03-16,1132.3546347063757
2021-03-17,1236.933100114119
2021-03-18,1317.2792409432468
2021-03-19,1385.0258739945907
2021-03-20,1248.2490663685355
2021-03-21,1105.2687352459598
2021-03-22,1178.8683296104166
2021-03-23,1128.7424431483319
2021-03-24,1279.7296222288674
2021-03-25,1321.8520039059267
2021-03-26,1315.9359147080158
2021-03-27,1286.3271686140713
2021-03-28,1280.1622540945632
2021-03-29,1232.856235234506
2021-03-30,1152.2859085098323
2021-03-31,1235.5095296658558
2021-04-01,1359.9951561201212
2021-04-02,1283.7097395798148
2021-04-03,1289.0418925426711
2021-04-04,1184.818483690552
2021-04-05,1148.2026193546951
2021-04-06,1110.6484114557252
2021-04-07,1151.5216253345513
2021-04-08,1206.033976447236
2021-04-09,1273.6235855687023
2021-04-10,1252.954609664794
2021-04-11,1174.9520467558089
2021-04-12,1232.868766903295
2021-04-13,1211.1165202485627
2021-04-14,1186.3954441829164
2021-04-15,1330.5685708693507
2021-04-16,1312.6388794006657
2021-04-17,1265.1701820097526
2021-04-18,1202.377908559013
2021-04-19,1170.465764630588
2021-04-20,1142.3539275589958
2021-04-21,1291.1925766367133
2021-04-22,1259.5862369396812
2021-04-23,1336.809744336297
2021-04-24,1412.772060241551
2021-04-25,1207.7656132195145
2021-04-26,1214.6679341121262
2021-04-27,1167.392860661859
2021-04-28,1270.5388547664888
2021-04-29,1317.3439885271691
2021-04-30,1331.4724121599727
2021-05-01,1247.4142540754851
2021-05-02,1221.6266940361254
2021-05-03,1103.9303493225295
2021-05-04,1199.5961135688651
2021-05-05,1299.2643502222923
2021-05-06,1342.009718608664
2021-05-07,1329.1803545403989
2021-05-08,1312.5866528771878
2021-05-09,1188.1779733109238
2021-05-10,1196.7845650550748
2021-05-11,1078.2465475424399
2021-05-12,1231.7196315940682
2021-05-13,1227.642548490601
2021-05-14,1272.2397497068225
2021-05-15,1361.5814854024554
2021-05-16,1251.8708751868307
2021-05-17,1117.5331971175783
2021-05-18,1098.19167895115
2021-05-19,1103.7735581079155
2021-05-20,1303.508372850168
2021-05-21,1471.513541830552
2021-05-22,1318.6325874849392
2021-05-23,1182.6330117857688
2021-05-24,1180.2612192568336
2021-05-25,1098.7689341034745
2021-05-26,1240.6338318651144
2021-05-27,1339.157021897589
2021-05-28,1349.6877586271298
2021-05-29,1339.9286799962626
2021-05-30,1231.3438874000478
2021-05-31,1193.9235096872185
2021-06-01,1145.8982376416575
2021-06-02,1303.8907704205212
2021-06-03,1419.1299956280036
2021-06-04,1308.985315235612
2021-06-05,1259.5035911260275
2021-06-06,1284.4008429042588
2021-06-07,1154.440009447065
2021-06-08,1254.0079213565255
2021-06-09,1240.3732144053884
2021-06-10,1413.9354270603385
2021-06-11,1367.567082058456
2021-06-12,1320.2998150778924
2021-06-13,1299.3475271717443
2021-06-14,1149.41868490961
2021-06-15,1140.260746956945
2021-06-16,1243.571789598583
2021-06-17,1367.2998457789583
2021-06-18,1286.2048376091568
2021-06-19,1342.7619190443104
2021-06-20,1197.6730602073587
2021-06-21,1228.3978418184956
2021-06-22,1071.1038365081713
2021-06-23,1230.1717112447905
2021-06-24,1263.859740685095
2021-06-25,1326.6813178999853
2021-06-26,1326.7716689672086
2021-06-27,1219.15029481576
2021-06-28,1161.838330334416
2021-06-29,1186.357608184194
2021-06-30,1283.1694120309994
2021-07-01,1301.2563461496468
2021-07-02,1406.8352732631347
2021-07-03,1351.0216724310324
2021-07-04,1250.8635229710499
2021-07-05,1205.8338809193817
2021-07-06,1212.6377517936287
2021-07-07,1378.2536651365479
2021-07-08,1350.8284396941754
2021-07-09,1359.6386303014538
2021-07-10,1283.7119948938912
2021-07-11,1183.4984925593496
2021-07-12,1119.283619401764
2021-07-13,1156.8769860916523
2021-07-14,1276.4659809173943
2021-07-15,1375.3979046716888
2021-07-16,1381.0498941457913
2021-07-17,1286.6116100402712
2021-07-18,1283.6208542892468
2021-07-19,1221.9778423968655
2021-07-20,1196.8344363820959
2021-07-21,1250.8541927667602
2021-07-22,1389.6045442882917
2021-07-23,1391.3914705924888
2021-07-24,1255.9820109410014
2021-07-25,1238.7126132890303
2021-07-26,1201.6089993855367
2021-07-27,1163.3321124288077
2021-07-28,1296.4921696418658
2021-07-29,1292.9420239839073
2021-07-30,1452.3020962187913
2021-07-31,1394.285873164722
2021-08-01,1232.985759373094
2021-08-02,1210.1799256737718
2021-08-03,1091.3207534632002
2021-08-04,1232.6826169867363
2021-08-05,1354.494202239196
2021-08-06,1335.3861401468405
2021-08-07,1371.1081980432957
2021-08-08,1348.9764526256438
2021-08-09,1136.6764728103533
2021-08-10,1173.443681548933
2021-08-11,1305.7724184154972
2021-08-12,1453.2389556717824
2021-08-13,1331.374075591186
2021-08-14,1351.3401800271017
2021-08-15,1343.6765686289016
2021-08-16,1116.4192513728556
2021-08-17,1154.7633914109067
2021-08-18,1276.3196696769567
2021-08-19,1350.1537276040294
2021-08-20,1436.6228556058666
2021-08-21,1354.4713599027982
2021-08-22,1167.3635231061414
2021-08-23,1228.27772892686
2021-08-24,1193.4399073854145
2021-08-25,1364.7223608470583
2021-08-26,1348.3037714249597
2021-08-27,1367.6620270630704
2021-08-28,1372.944954451985
2021-08-29,1297.757950205097
2021-08-30,1228.4121769786275
2021-08-31,1141.5369858839554
2021-09-01,1331.4017219964069
2021-09-02,1331.4677456630843
2021-09-03,1414.7565967975959
2021-09-04,1278.2016521418072
2021-09-05,1285.427733465405
2021-09-06,1169.1772635664493
2021-09-07,1165.1851192401684
2021-09-08,1343.6910068241236
2021-09-09,1398.7653743306407
2021-09-10,1375.7939511485383
2021-09-11,1425.4473163628054
2021-09-12,1244.5790050097564
2021-09-13,1214.612592480365
2021-09-14,1246.2625241371231
2021-09-15,1280.5167032935706
2021-09-16,1413.739962916798
2021-09-17,1383.3201738599473
2021-09-18,1335.8064578009537
2021-09-19,1338.2437580784124
2021-09-20,1164.4779061561972
2021-09-21,1115.6778352067242
2021-09-22,1395.546849750594
2021-09-23,1521.1495458771506
2021-09-24,1393.2293279457149
2021-09-25,1263.0464718807466
2021-09-26,1258.0874272784504
2021-09-27,1205.6960612897856
2021-09-28,1230.3206597020846
2021-09-29,1262.8305979039046
2021-09-30,1426.1612053706228
2021-10-01,1443.2181599824887
2021-10-02,1288.6680929207923
2021-10-03,1312.0714626729834
2021-10-04,1326.1414578791116
2021-10-05,1251.914868375049
2021-10-06,1305.1337418965697
2021-10-07,1393.5829875264285
2021-10-08,1451.2556295666104
2021-10-09,1280.3547936363989
2021-10-10,1288.8311612371165
2021-10-11,1207.484011308677
2021-10-12,1339.208102400997
2021-10-13,1316.7913633097448
2021-10-14,1487.5775288027721
2021-10-15,1368.80575632908
2021-10-16,1399.751332251891
2021-10-17,1300.0816392778047
2021-10-18,1187.054846388579
2021-10-19,1259.1866574850474
2021-10-20,1389.625941841582
2021-10-21,1391.493563032472
2021-10-22,1342.8946587596954
2021-10-23,1373.010232587881
2021-10-24,1242.4904713486194
2021-10-25,1216.8901618486245
2021-10-26,1249.7374632689432
2021-10-27,1247.2173891992238
2021-10-28,1330.4002312807665
2021-10-29,1455.0961329944603
2021-10-30,1351.2524391032712
2021-10-31,1162.8744089972188
2021-11-01,1276.7494106122258
2021-11-02,1270.9353395169026
2021-11-03,1300.3062587981735
2021-11-04,1348.8416376938872
2021-11-05,1476.2831860339013
2021-11-06,1398.3559050397787
2021-11-07,1413.7417402224526
2021-11-08,1262.0166387180664
2021-11-09,1280.2020088162901
2021-11-10,1331.1536034945786
2021-11-11,1459.0219416068446
2021-11-12,1469.24705128059
2021-11-13,1446.974624340019
2021-11-14,1272.0454801563765
2021-11-15,1222.7368351346195
2021-11-16,1240.361693207596
2021-11-17,1382.5400860589543
2021-11-18,1496.6018702616404
2021-11-19,1418.5507665607179
2021-11-20,1366.6496875221067
2021-11-21,1317.3154872817324
2021-11-22,1235.719133781173
2021-11-23,1315.4195344101884
2021-11-24,1233.9111354690388
2021-11-25,1383.8478959009576
2021-11-26,1405.871974520111
2021-11-27,1275.370573292456
2021-11-28,1256.9297038698044
2021-11-29,1205.7494029895222
2021-11-30,1261.2616190272508
2021-12-01,1405.6482945830023
2021-12-02,1416.430115687266
2021-12-03,1396.9521052046262
2021-12-04,1392.0406468510885
2021-12-05,1361.070307160324
2021-12-06,1206.2092679760713
2021-12-07,1229.2881075571256
2021-12-08,1381.4274479637093
2021-12-09,1421.1063424602667
2021-12-10,1484.3670257536555
2021-12-11,1397.706034321992
2021-12-12,1347.1948084927267
2021-12-13,1206.753303079785
2021-12-14,1277.7126192137835
2021-12-15,1346.4654992818382
2021-12-16,1374.8886020415987
2021-12-17,1377.3188938247479
2021-12-18,1436.1758256754918
2021-12-19,1298.0640069773513
2021-12-20,1210.8931946994508
2021-12-21,1277.0079049070287
2021-12-22,1416.900942867459
2021-12-23,1325.1462559782008
2021-12-24,1384.1608567230164
2021-12-25,1359.2440518169974
2021-12-26,1392.1705694242687
2021-12-27,1279.6365579277829
2021-12-28,1323.6827137762552
2021-12-29,1306.9919540436804
2021-12-30,1386.7063544832693
2021-12-31,1484.8834770543162
2022-01-01,1411.8020904585246
2022-01-02,1350.0485670314501
2022-01-03,1259.623659235396
2022-01-04,1302.7240380759313
2022-01-05,1375.4059542452565
2022-01-06,1485.0715177010477
2022-01-07,1506.3432053154047
2022-01-08,1331.3947741921659
2022-01-09,1213.748198321203
2022-01-10,1322.5944786643943
2022-01-11,1351.7031064162954
2022-01-12,1319.968849024332
2022-01-13,1356.6913779195186
2022-01-14,1474.4445322685442
2022-01-15,1462.4302852292826
2022-01-16,1419.4913522099635
2022-01-17,1301.822087386892
2022-01-18,1277.2310169239124
2022-01-19,1329.8434689207534
2022-01-20,1453.7557128303315
2022-01-21,1458.029556023922
2022-01-22,1368.6349786253174
2022-01-23,1435.549408631414
2022-01-24,1368.7656288854264
2022-01-25,1356.1192859309601
2022-01-26,1331.9574801095496
2022-01-27,1499.4341144616683
2022-01-28,1508.4741116930777
2022-01-29,1445.0156551219525
2022-01-30,1399.0948894404305
2022-01-31,1314.7757659248816
2022-02-01,1339.8175635684113
2022-02-02,1413.345314168614
2022-02-03,1477.2227186469083
2022-02-04,1390.812234732474
2022-02-05,1430.56942778229
2022-02-06,1312.302028145787
2022-02-07,1222.5151608998171
2022-02-08,1390.4076827182344
2022-02-09,1471.4497670442868
2022-02-10,1531.6441782615823
2022-02-11,1496.2534620609774
2022-02-12,1497.4196299593968
2022-02-13,1344.2142851183366
2022-02-14,1300.1470726267078
2022-02-15,1255.1432832300925
2022-02-16,1408.3495652249298
2022-02-17,1470.2024446680211
2022-02-18,1421.8601853764608
2022-02-19,1430.8285183209362
2022-02-20,1343.1251478953966
2022-02-21,1383.3852671140487
2022-02-22,1358.0275181788681
2022-02-23,1392.5722719545706
2022-02-24,1483.1225137368604
2022-02-25,1492.703410123392
2022-02-26,1426.7426746719805
2022-02-27,1296.490266218835
2022-02-28,1289.4546149014707
2022-03-01,1279.5119389205706
2022-03-02,1332.9842230538377
2022-03-03,1499.7442389741816
2022-03-04,1513.5560242148442
2022-03-05,1351.0529983433557
2022-03-06,1347.9773942134948
2022-03-07,1350.2922780768138
2022-03-08,1373.278038698011
2022-03-09,1450.2918421442548
2022-03-10,1479.6288085918695
2022-03-11,1455.2405248197254
2022-03-12,1389.7034325438585
2022-03-13,1374.841871325771
2022-03-14,1322.9712105000763
2022-03-15,1388.183407333447
2022-03-16,1457.4989825170949
2022-03-17,1474.5717154202364
2022-03-18,1438.7824972751373
2022-03-19,1431.4330440612084
2022-03-20,1371.973185828771
2022-03-21,1297.4030465123483
2022-03-22,1298.4221463493163
2022-03-23,1418.644240748495
2022-03-24,1459.4852611762703
2022-03-25,1473.0894870319128
2022-03-26,1466.4610156269273
2022-03-27,1344.5119970817866
2022-03-28,1323.2124282307368
2022-03-29,1344.477052895804
2022-03-30,1352.5285499454192
2022-03-31,1464.1210920535289
2022-04-01,1579.8816382140076
2022-04-02,1396.2843982750428
2022-04-03,1262.278903639722
2022-04-04,1221.414951119694
2022-04-05,1335.77234908203
2022-04-06,1414.5458639016306
2022-04-07,1485.802605475542
2022-04-08,1572.20228266461
2022-04-09,1324.2466522566122
2022-04-10,1391.408319809792
2022-04-11,1396.0791188719986
2022-04-12,1281.4278135086165
2022-04-13,1397.5096744105103
2022-04-14,1457.5385523853727
2022-04-15,1470.2754889143064
2022-04-16,1445.0752736605987
2022-04-17,1446.4858902724675
2022-04-18,1413.376542556194
2022-04-19,1324.5198905011864
2022-04-20,1515.2530107032262
2022-04-21,1500.4619720960336
2022-04-22,1606.1773425532374
2022-04-23,1460.223441429078
2022-04-24,1385.1645173905515
2022-04-25,1343.2809324139603
2022-04-26,1503.7595357215694
2022-04-27,1466.06427874224
2022-04-28,1466.819921749228
2022-04-29,1570.4426847319767
2022-04-30,1450.2967470575477
2022-05-01,1357.624116943186
2022-05-02,1373.9372767764244
2022-05-03,1349.871131141749
2022-05-04,1440.9287957255888
2022-05-05,1506.3824093400644
2022-05-06,1542.321947548456
2022-05-07,1493.1366687835744
2022-05-08,1288.7632794529673
2022-05-09,1365.3358422122935
2022-05-10,1302.715880761682
2022-05-11,1358.3850432220258
2022-05-12,1506.2625860538715
2022-05-13,1533.1918413839048
2022-05-14,1440.7130656831444
2022-05-15,1430.6632189716388
2022-05-16,1268.398450463272
2022-05-17,1334.9696643145676
2022-05-18,1404.756293253344
2022-05-19,1510.3537847298371
2022-05-20,1546.4360054505446
2022-05-21,1428.4937264305831
2022-05-22,1428.8257599610633
2022-05-23,1342.1573271985528
2022-05-24,1264.2195390875986
2022-05-25,1339.5704279801405
2022-05-26,1515.5671836003373
2022-05-27,1524.9444253288655
2022-05-28,1477.2173682330308
2022-05-29,1394.7125032617432
2022-05-30,1353.7852007573272
2022-05-31,1409.6993322456078
2022-06-01,1385.4447549541119
2022-06-02,1461.0845686017547
2022-06-03,1484.826598323812
2022-06-04,1500.3342072701894
2022-06-05,1461.8589950205678
2022-06-06,1324.4402368698406
2022-06-07,1240.731859545216
2022-06-08,1359.3003568694803
